,No.,Time,Source,Destination,Protocol,Length,Info
612976,676792,81537.607245,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60646 [ACK] Seq=21762 Ack=78212 Win=262144 Len=0
612977,676793,81537.611059,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60022 [ACK] Seq=38730 Ack=126759 Win=262144 Len=0
612978,676794,81537.612186,159.8.37.100,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60017 [ACK] Seq=6354 Ack=27893 Win=1024 Len=0
612979,676795,81537.619236,159.8.37.100,10.0.0.45,TCP,54,80  >  60085 [ACK] Seq=5633 Ack=25841 Win=8190 Len=0
612980,676796,81537.62034,31.13.93.12,10.0.0.45,TCP,54,80  >  60646 [ACK] Seq=21763 Ack=78213 Win=194816 Len=0
612981,676797,81537.623827,31.13.93.12,10.0.0.45,TCP,54,80  >  60022 [ACK] Seq=38731 Ack=126760 Win=307456 Len=0
612982,676798,81537.627227,159.8.37.100,10.0.0.45,TCP,54,80  >  60017 [ACK] Seq=6355 Ack=27894 Win=8190 Len=0
612983,676799,81538.335627,54.193.25.194,10.0.0.45,TCP,54,"[TCP Retransmission] 80  >  60860 [FIN, ACK] Seq=3282 Ack=826 Win=16384 Len=0"
612984,676800,81538.561245,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60708 [ACK] Seq=15870 Ack=61659 Win=262144 Len=0
612985,676801,81538.57367,31.13.93.12,10.0.0.45,TCP,54,80  >  60708 [ACK] Seq=15871 Ack=61660 Win=155136 Len=0
612986,676802,81538.607883,209.15.224.6,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60001 [ACK] Seq=7038 Ack=32441 Win=262144 Len=0
612987,676803,81538.610534,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60008 [ACK] Seq=32643 Ack=104138 Win=262144 Len=0
612988,676804,81538.611425,54.165.221.126,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60592 [ACK] Seq=331 Ack=482 Win=262144 Len=0
612989,676805,81538.612045,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60004 [ACK] Seq=40506 Ack=111571 Win=262144 Len=0
612990,676806,81538.612068,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60009 [ACK] Seq=39897 Ack=108138 Win=262144 Len=0
612991,676807,81538.612531,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60723 [ACK] Seq=82048 Ack=121828 Win=262144 Len=0
612992,676808,81538.622022,31.13.93.12,10.0.0.45,TCP,54,80  >  60008 [ACK] Seq=32644 Ack=104139 Win=259584 Len=0
612993,676809,81538.623888,31.13.93.12,10.0.0.45,TCP,54,80  >  60004 [ACK] Seq=40507 Ack=111572 Win=282112 Len=0
612994,676810,81538.626,31.13.93.12,10.0.0.45,TCP,54,80  >  60009 [ACK] Seq=39898 Ack=108139 Win=279296 Len=0
612995,676811,81538.626534,31.13.93.12,10.0.0.45,TCP,54,80  >  60723 [ACK] Seq=82049 Ack=121829 Win=296192 Len=0
612996,676812,81538.688953,31.13.93.12,10.0.0.45,TCP,1464,[TCP Retransmission] 443  >  60847 [ACK] Seq=22622 Ack=47091 Win=119552 Len=1410
612997,676813,81538.713728,54.165.221.126,10.0.0.45,TCP,54,80  >  60592 [ACK] Seq=332 Ack=483 Win=19200 Len=0
612998,676814,81538.747983,209.15.224.6,10.0.0.45,TCP,54,80  >  60001 [ACK] Seq=7039 Ack=32442 Win=65792 Len=0
612999,676815,81539.609555,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60616 [ACK] Seq=29624 Ack=103184 Win=262144 Len=0
613000,676816,81539.610124,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60620 [ACK] Seq=28566 Ack=98738 Win=262144 Len=0
613001,676817,81539.612068,31.13.93.12,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60618 [ACK] Seq=20144 Ack=70122 Win=262144 Len=0
613002,676818,81539.624066,31.13.93.12,10.0.0.45,TCP,54,80  >  60620 [ACK] Seq=28567 Ack=98739 Win=245504 Len=0
613003,676819,81539.625806,31.13.93.12,10.0.0.45,TCP,54,80  >  60616 [ACK] Seq=29625 Ack=103185 Win=256768 Len=0
613004,676820,81539.62642,31.13.93.12,10.0.0.45,TCP,54,80  >  60618 [ACK] Seq=20145 Ack=70123 Win=169216 Len=0
613005,676821,81539.863263,54.193.25.194,10.0.0.45,TCP,54,"[TCP Retransmission] 80  >  60860 [FIN, ACK] Seq=3282 Ack=826 Win=16384 Len=0"
613006,676822,81540.601779,184.169.170.156,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60865 [ACK] Seq=1207 Ack=770 Win=262144 Len=0
613007,676823,81540.608198,107.22.166.130,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60864 [ACK] Seq=1002 Ack=937 Win=1024 Len=0
613008,676824,81540.608729,66.35.58.83,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60868 [ACK] Seq=127 Ack=769 Win=262144 Len=0
613009,676825,81540.610382,185.31.17.166,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60867 [ACK] Seq=916 Ack=589 Win=524288 Len=0
613010,676826,81540.611698,23.251.139.154,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60790 [ACK] Seq=1702 Ack=1504 Win=1024 Len=0
613011,676827,81540.614025,54.174.137.132,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60746 [ACK] Seq=3045 Ack=4293 Win=262144 Len=0
613012,676828,81540.632468,185.31.17.166,10.0.0.45,TCP,54,80  >  60867 [ACK] Seq=917 Ack=590 Win=15872 Len=0
613013,676829,81540.677967,23.251.139.154,10.0.0.45,TCP,54,80  >  60790 [ACK] Seq=1703 Ack=1505 Win=17732 Len=0
613014,676830,81540.711196,107.22.166.130,10.0.0.45,TCP,54,80  >  60864 [ACK] Seq=1003 Ack=938 Win=16080 Len=0
613015,676831,81540.72822,54.174.137.132,10.0.0.45,TCP,54,80  >  60746 [ACK] Seq=3046 Ack=4294 Win=27392 Len=0
613016,676832,81540.770483,66.35.58.83,10.0.0.45,TCP,54,80  >  60868 [ACK] Seq=128 Ack=770 Win=30976 Len=0
613017,676833,81540.772132,184.169.170.156,10.0.0.45,TCP,54,80  >  60865 [ACK] Seq=1208 Ack=771 Win=19712 Len=0
613018,676834,81541.920006,31.13.93.12,10.0.0.45,TCP,566,[TCP Retransmission] 443  >  60847 [ACK] Seq=22622 Ack=47091 Win=119552 Len=512
613019,676835,81542.603207,66.35.58.78,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60873 [ACK] Seq=144 Ack=1085 Win=1024 Len=0
613020,676836,81542.605619,66.35.58.78,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60874 [ACK] Seq=144 Ack=1084 Win=1024 Len=0
613021,676837,81542.611868,23.214.129.226,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  60779 [ACK] Seq=187668 Ack=2097 Win=32768 Len=0
613022,676838,81542.63048,23.214.129.226,10.0.0.45,TCP,54,80  >  60779 [ACK] Seq=187669 Ack=2098 Win=19424 Len=0
613023,676839,81542.750045,66.35.58.78,10.0.0.45,TCP,54,80  >  60873 [ACK] Seq=145 Ack=1086 Win=30380 Len=0
613024,676840,81542.755819,66.35.58.78,10.0.0.45,TCP,54,80  >  60874 [ACK] Seq=145 Ack=1085 Win=30352 Len=0
613025,676841,81542.907812,54.193.25.194,10.0.0.45,TCP,54,"[TCP Retransmission] 80  >  60860 [FIN, ACK] Seq=3282 Ack=826 Win=16384 Len=0"
613026,676842,81543.01456,85.10.247.54,10.0.0.45,TCP,54,"80  >  60809 [FIN, ACK] Seq=452 Ack=505 Win=15872 Len=0"
613027,676843,81543.586686,85.10.247.54,10.0.0.45,TCP,54,"[TCP Retransmission] 80  >  60809 [FIN, ACK] Seq=452 Ack=505 Win=15872 Len=0"
613028,676844,81544.557079,23.212.108.193,10.0.0.45,TCP,54,[TCP Keep-Alive] 80  >  59619 [ACK] Seq=1984 Ack=10580 Win=32768 Len=0
613029,676845,81544.579212,23.212.108.193,10.0.0.45,TCP,54,80  >  59619 [ACK] Seq=1985 Ack=10581 Win=39264 Len=0
613030,676846,81544.650904,10.0.0.45,54.171.217.190,TCP,54,"60800  >  80 [FIN, ACK] Seq=664 Ack=481 Win=64861 Len=0"
613031,676847,81544.652438,10.0.0.45,54.174.137.132,TCP,54,"60745  >  80 [FIN, ACK] Seq=3425 Ack=2386 Win=65792 Len=0"
613032,676848,81544.681063,10.0.0.45,31.13.93.12,TCP,1464,60847  >  443 [ACK] Seq=47091 Ack=22622 Win=66048 Len=1410 [TCP segment of a reassembled PDU]
613033,676849,81544.681175,10.0.0.45,31.13.93.12,TCP,1464,60847  >  443 [ACK] Seq=48501 Ack=22622 Win=66048 Len=1410 [TCP segment of a reassembled PDU]
613034,676850,81544.681242,10.0.0.45,31.13.93.12,TLSv1.2,1379,Application Data
613035,676851,81544.706679,54.171.217.190,10.0.0.45,TCP,54,80  >  60800 [ACK] Seq=481 Ack=665 Win=15249 Len=0
613036,676852,81544.723267,31.13.93.12,10.0.0.45,TCP,54,443  >  60847 [ACK] Seq=29604 Ack=49911 Win=125184 Len=0
613037,676853,81544.742759,85.10.247.54,10.0.0.45,TCP,54,"[TCP Retransmission] 80  >  60809 [FIN, ACK] Seq=452 Ack=505 Win=15872 Len=0"
613038,676854,81544.769365,31.13.93.12,10.0.0.45,TCP,54,443  >  60847 [ACK] Seq=29604 Ack=51236 Win=128000 Len=0
613039,676855,81544.773752,54.174.137.132,10.0.0.45,TCP,54,80  >  60745 [ACK] Seq=2386 Ack=3426 Win=25344 Len=0
613040,676856,81545.006798,10.0.0.45,31.13.93.12,TCP,66,60847  >  443 [ACK] Seq=51236 Ack=29604 Win=66048 Len=0 SLE=29557 SRE=29604
613041,676857,81545.007048,10.0.0.45,31.13.93.12,TCP,66,[TCP Dup ACK 676856#1] 60847  >  443 [ACK] Seq=51236 Ack=29604 Win=66048 Len=0 SLE=22622 SRE=24032
613042,676858,81545.007113,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676179#1] 60007  >  80 [ACK] Seq=129078 Ack=39298 Win=65024 Len=0
613043,676859,81545.007307,10.0.0.45,31.13.93.12,TCP,66,[TCP Dup ACK 676856#2] 60847  >  443 [ACK] Seq=51236 Ack=29604 Win=66048 Len=0 SLE=22622 SRE=24032
613044,676860,81545.00748,10.0.0.45,159.8.37.100,TCP,54,[TCP Dup ACK 676171#1] 60085  >  80 [ACK] Seq=25841 Ack=5633 Win=63920 Len=0
613045,676861,81545.007536,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676167#1] 60646  >  80 [ACK] Seq=78213 Ack=21763 Win=66048 Len=0
613046,676862,81545.00758,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676174#1] 60022  >  80 [ACK] Seq=126760 Ack=38731 Win=66048 Len=0
613047,676863,81545.007632,10.0.0.45,159.8.37.100,TCP,54,[TCP Dup ACK 676170#1] 60017  >  80 [ACK] Seq=27894 Ack=6355 Win=64800 Len=0
613048,676864,81545.007682,10.0.0.45,54.193.25.194,TCP,54,60860  >  80 [ACK] Seq=826 Ack=3283 Win=66560 Len=0
613049,676865,81545.007839,10.0.0.45,54.193.25.194,TCP,54,[TCP Dup ACK 676864#1] 60860  >  80 [ACK] Seq=826 Ack=3283 Win=66560 Len=0
613050,676866,81545.007984,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676286#1] 60708  >  80 [ACK] Seq=61660 Ack=15871 Win=65024 Len=0
613051,676867,81545.008038,10.0.0.45,209.15.224.6,TCP,54,[TCP Dup ACK 676191#1] 60001  >  80 [ACK] Seq=32442 Ack=7039 Win=66048 Len=0
613052,676868,81545.008082,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676200#1] 60008  >  80 [ACK] Seq=104139 Ack=32644 Win=65024 Len=0
613053,676869,81545.008126,10.0.0.45,54.165.221.126,TCP,54,[TCP Dup ACK 660284#2] 60592  >  80 [ACK] Seq=483 Ack=332 Win=66304 Len=0
613054,676870,81545.00817,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676190#1] 60004  >  80 [ACK] Seq=111572 Ack=40507 Win=66048 Len=0
613055,676871,81545.008445,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676202#1] 60009  >  80 [ACK] Seq=108139 Ack=39898 Win=65024 Len=0
613056,676872,81545.008595,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676238#1] 60723  >  80 [ACK] Seq=121829 Ack=82049 Win=66048 Len=0
613057,676873,81545.008655,10.0.0.45,31.13.93.12,TCP,66,[TCP Dup ACK 676856#3] 60847  >  443 [ACK] Seq=51236 Ack=29604 Win=66048 Len=0 SLE=22622 SRE=24032
613058,676874,81545.009096,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676285#1] 60616  >  80 [ACK] Seq=103185 Ack=29625 Win=66048 Len=0
613059,676875,81545.009156,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676284#1] 60620  >  80 [ACK] Seq=98739 Ack=28567 Win=65024 Len=0
613060,676876,81545.009201,10.0.0.45,31.13.93.12,TCP,54,[TCP Dup ACK 676283#1] 60618  >  80 [ACK] Seq=70123 Ack=20145 Win=65024 Len=0
613061,676877,81545.009249,10.0.0.45,54.193.25.194,TCP,54,[TCP Dup ACK 676864#2] 60860  >  80 [ACK] Seq=826 Ack=3283 Win=66560 Len=0
613062,676878,81545.009315,10.0.0.45,184.169.170.156,TCP,54,[TCP Dup ACK 676378#1] 60865  >  80 [ACK] Seq=771 Ack=1208 Win=65536 Len=0
613063,676879,81545.009501,10.0.0.45,107.22.166.130,TCP,54,[TCP Dup ACK 676380#1] 60864  >  80 [ACK] Seq=938 Ack=1003 Win=64338 Len=0
613064,676880,81545.009654,10.0.0.45,66.35.58.83,TCP,54,[TCP Dup ACK 676382#2] 60868  >  80 [ACK] Seq=770 Ack=128 Win=66560 Len=0
613065,676881,81545.009702,10.0.0.45,185.31.17.166,TCP,54,[TCP Dup ACK 676362#1] 60867  >  80 [ACK] Seq=590 Ack=917 Win=65280 Len=0
613066,676882,81545.009745,10.0.0.45,23.251.139.154,TCP,54,[TCP Dup ACK 676330#1] 60790  >  80 [ACK] Seq=1505 Ack=1703 Win=65320 Len=0
613067,676883,81545.009798,10.0.0.45,54.174.137.132,TCP,54,[TCP Dup ACK 676373#1] 60746  >  80 [ACK] Seq=4294 Ack=3046 Win=66560 Len=0
613068,676884,81545.009969,10.0.0.45,31.13.93.12,TCP,66,[TCP Dup ACK 676856#4] 60847  >  443 [ACK] Seq=51236 Ack=29604 Win=66048 Len=0 SLE=22622 SRE=23134
613069,676885,81545.010116,10.0.0.45,66.35.58.78,TCP,54,[TCP Dup ACK 676492#1] 60873  >  80 [ACK] Seq=1086 Ack=145 Win=65196 Len=0
613070,676886,81545.010166,10.0.0.45,66.35.58.78,TCP,54,[TCP Dup ACK 676493#1] 60874  >  80 [ACK] Seq=1085 Ack=145 Win=65196 Len=0
613071,676887,81545.010235,10.0.0.45,23.214.129.226,TCP,54,[TCP Dup ACK 676486#1] 60779  >  80 [ACK] Seq=2098 Ack=187669 Win=65792 Len=0
613072,676888,81545.010284,10.0.0.45,54.193.25.194,TCP,54,[TCP Dup ACK 676864#3] 60860  >  80 [ACK] Seq=826 Ack=3283 Win=66560 Len=0
613073,676889,81545.010338,10.0.0.45,85.10.247.54,TCP,54,60809  >  80 [ACK] Seq=505 Ack=453 Win=66304 Len=0
613074,676890,81545.010519,10.0.0.45,85.10.247.54,TCP,54,[TCP Dup ACK 676889#1] 60809  >  80 [ACK] Seq=505 Ack=453 Win=66304 Len=0
613075,676891,81545.010677,10.0.0.45,23.212.108.193,TCP,54,[TCP Dup ACK 670207#1] 59619  >  80 [ACK] Seq=10581 Ack=1985 Win=66048 Len=0
618416,682392,81637.354938,205.185.216.10,10.0.0.45,TCP,1506,[TCP Previous segment not captured] 80  >  60955 [ACK] Seq=59671 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618417,682393,81637.362164,10.0.0.45,205.185.216.10,TCP,54,60955  >  80 [ACK] Seq=3641 Ack=49507 Win=61952 Len=0
618418,682394,81637.362509,10.0.0.45,205.185.216.10,TCP,54,[TCP Window Update] 60955  >  80 [ACK] Seq=3641 Ack=49507 Win=66560 Len=0
618419,682395,81637.36374,10.0.0.45,205.185.216.10,TCP,54,60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0
618420,682396,81637.363776,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=61123 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618421,682397,81637.363883,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=62575 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618422,682398,81637.364003,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#1] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=61123
618423,682399,81637.364395,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=64027 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618424,682400,81637.3645,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=65479 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618425,682401,81637.364599,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=66931 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618426,682402,81637.364884,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#2] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=62575
618427,682403,81637.364993,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#3] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=64027
618428,682404,81637.371883,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=68383 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618429,682405,81637.372928,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#4] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=65479
618430,682406,81637.373098,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#5] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=66931
618431,682407,81637.373159,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#6] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=68383
618432,682408,81637.373214,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#7] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=69835
618433,682409,81637.375664,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=69835 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618434,682410,81637.37596,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=71287 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618435,682411,81637.376275,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=72739 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618436,682412,81637.376596,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=74191 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618437,682413,81637.378705,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#8] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=71287
618438,682414,81637.378903,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#9] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=72739
618439,682415,81637.378962,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#10] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=74191
618440,682416,81637.379028,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#11] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=75643
618441,682417,81637.38711,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=75643 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618442,682418,81637.387221,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=77095 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618443,682419,81637.387324,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=78547 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618444,682420,81637.387417,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=79999 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618445,682421,81637.387508,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=81451 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618446,682422,81637.387599,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=82903 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618447,682423,81637.387688,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=84355 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618448,682424,81637.387784,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=85807 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618449,682425,81637.387882,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=87259 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618450,682426,81637.387978,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=88711 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618451,682427,81637.391306,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=90163 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618452,682428,81637.396342,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#12] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=77095
618453,682429,81637.396598,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#13] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=78547
618454,682430,81637.396659,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#14] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=79999
618455,682431,81637.396714,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#15] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=81451
618456,682432,81637.396769,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#16] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=82903
618457,682433,81637.396929,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#17] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=84355
618458,682434,81637.396988,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#18] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=85807
618459,682435,81637.397043,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#19] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=87259
618460,682436,81637.397096,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#20] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=88711
618461,682437,81637.39715,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#21] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=90163
618462,682438,81637.397396,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#22] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=91615
618463,682439,81637.404734,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=91615 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618464,682440,81637.404847,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=93067 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618465,682441,81637.404943,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=94519 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618466,682442,81637.405355,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=95971 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618467,682443,81637.405458,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=97423 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618468,682444,81637.405488,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#23] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=93067
618469,682445,81637.405561,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=98875 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618470,682446,81637.405659,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=100327 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618471,682447,81637.405751,205.185.216.10,10.0.0.45,TCP,1506,80  >  60955 [ACK] Seq=101779 Ack=3641 Win=23552 Len=1452 [TCP segment of a reassembled PDU]
618472,682448,81637.4058,205.185.216.10,10.0.0.45,TCP,576,"80  >  60955 [PSH, ACK] Seq=103231 Ack=3641 Win=23552 Len=522 [TCP segment of a reassembled PDU]"
618473,682449,81637.405858,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#24] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=94519
618474,682450,81637.405953,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#25] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=95971
618475,682451,81637.406163,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#26] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=97423
618476,682452,81637.406409,10.0.0.45,205.185.216.10,TCP,66,[TCP Dup ACK 682395#27] 60955  >  80 [ACK] Seq=3641 Ack=53863 Win=66560 Len=0 SLE=59671 SRE=98875
